Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14.19,0,0.170791716,0.170791716,0.165666716,0.170791716,0.165666716,0,0,0,0,8.496034244,173.8661906,188.4711139,3325053000
14.2,0,0.170780705,0.170780705,0.165662572,0.170780705,0.165662572,0,0,0,0,8.493386268,173.8534344,188.464211,3327397000
14.21,0,0.17076971,0.17076971,0.16565843,0.17076971,0.16565843,0,0,0,0,8.490741908,173.8407356,188.4573439,3329740000
14.22,0,0.170758741,0.170758741,0.1656543,0.170758741,0.1656543,0,0,0,0,8.488100417,173.8280301,188.4504765,3332083000
14.23,0,0.170747788,0.170747788,0.165650172,0.170747788,0.165650172,0,0,0,0,8.485462343,173.8153741,188.4436406,3334426000
14.24,0,0.170736863,0.170736863,0.165646059,0.170736863,0.165646059,0,0,0,0,8.482827716,173.8027515,188.4368266,3336770000
14.25,0,0.170725943,0.170725943,0.165641937,0.170725943,0.165641937,0,0,0,0,8.480196689,173.7901547,188.43003,3339113000
14.26,0,0.170715062,0.170715062,0.165637839,0.170715062,0.165637839,0,0,0,0,8.47756846,173.7775481,188.4232315,3341456000
14.27,0,0.170704195,0.170704195,0.165633744,0.170704195,0.165633744,0,0,0,0,8.474943269,173.7649887,188.4164637,3343799000
14.28,0,0.170693345,0.170693345,0.165629651,0.170693345,0.165629651,0,0,0,0,8.472322021,173.7524751,188.4097242,3346142000
14.29,0,0.170682511,0.170682511,0.165625561,0.170682511,0.165625561,0,0,0,0,8.469703641,173.7399541,188.402984,3348486000
14.3,0,0.170671705,0.170671705,0.165621484,0.170671705,0.165621484,0,0,0,0,8.467088384,173.7274636,188.3962648,3350829000
14.31,0,0.170660915,0.170660915,0.165617411,0.170660915,0.165617411,0,0,0,0,8.464476412,173.7150126,188.3895712,3353172000
14.32,0,0.170650149,0.170650149,0.165613349,0.170650149,0.165613349,0,0,0,0,8.461867973,173.7025668,188.3828831,3355515000
14.33,0,0.170639401,0.170639401,0.16560929,0.170639401,0.16560929,0,0,0,0,8.459579097,173.6829544,188.3714886,3357859000
14.34,0,0.170628679,0.170628679,0.165605245,0.170628679,0.165605245,0,0,0,0,8.457038109,173.6691816,188.3639298,3360202000
14.35,0,0.170617961,0.170617961,0.165601191,0.170617961,0.165601191,0,0,0,0,8.454501459,173.6553931,188.3563628,3362545000
14.36,0,0.170607281,0.170607281,0.165597161,0.170607281,0.165597161,0,0,0,0,8.451968439,173.6416275,188.3488112,3364888000
14.37,0,0.170596608,0.170596608,0.165593124,0.170596608,0.165593124,0,0,0,0,8.449439767,173.6278772,188.3412693,3367232000
14.38,0,0.170585959,0.170585959,0.165589099,0.170585959,0.165589099,0,0,0,0,8.446914879,173.6140961,188.3337114,3369575000
14.39,0,0.170575327,0.170575327,0.165585077,0.170575327,0.165585077,0,0,0,0,8.44439425,173.6003505,188.3261751,3371918000
14.4,0,0.17056472,0.17056472,0.165581068,0.17056472,0.165581068,0,0,0,0,8.441877788,173.5866197,188.3186485,3374261000
14.41,0,0.170554129,0.170554129,0.165577061,0.170554129,0.165577061,0,0,0,0,8.439365158,173.572854,188.3111033,3376605000
14.42,0,0.170543554,0.170543554,0.165573057,0.170543554,0.165573057,0,0,0,0,8.436856422,173.5591164,188.3035761,3378948000
14.43,0,0.170533005,0.170533005,0.165569066,0.170533005,0.165569066,0,0,0,0,8.434352222,173.545402,188.2960628,3381291000
14.44,0,0.170522472,0.170522472,0.165565078,0.170522472,0.165565078,0,0,0,0,8.431851854,173.5316594,188.2885347,3383634000
14.45,0,0.170511963,0.170511963,0.165561102,0.170511963,0.165561102,0,0,0,0,8.42935518,173.5179371,188.2810204,3385978000
14.46,0,0.170501472,0.170501472,0.16555713,0.170501472,0.16555713,0,0,0,0,8.426862744,173.5042094,188.2735039,3388321000
14.47,0,0.170490995,0.170490995,0.16555316,0.170490995,0.16555316,0,0,0,0,8.424374101,173.4904935,188.265996,3390664000
14.48,0,0.170480544,0.170480544,0.165549202,0.170480544,0.165549202,0,0,0,0,8.421890167,173.4768151,188.2585099,3393007000
14.49,0,0.170470108,0.170470108,0.165545247,0.170470108,0.165545247,0,0,0,0,8.41940938,173.4630882,188.2509985,3395351000
14.5,0,0.170459689,0.170459689,0.165541296,0.170459689,0.165541296,0,0,0,0,8.416932849,173.4493981,188.2435093,3397694000
14.51,0,0.170449293,0.170449293,0.165537355,0.170449293,0.165537355,0,0,0,0,8.414460551,173.4357205,188.2360283,3400037000
14.52,0,0.170438914,0.170438914,0.165533419,0.170438914,0.165533419,0,0,0,0,8.411991927,173.4220159,188.2285336,3402380000
14.53,0,0.17042856,0.17042856,0.165529495,0.17042856,0.165529495,0,0,0,0,8.409527071,173.4083356,188.2210545,3404723000
14.54,0,0.170418221,0.170418221,0.165525573,0.170418221,0.165525573,0,0,0,0,8.407066344,173.3946703,188.2135853,3407067000
14.55,0,0.170407898,0.170407898,0.165521654,0.170407898,0.165521654,0,0,0,0,8.404609796,173.3809856,188.2061058,3409410000
14.56,0,0.170397591,0.170397591,0.165517739,0.170397591,0.165517739,0,0,0,0,8.402156979,173.3673369,188.1986489,3411753000
14.57,0,0.170387307,0.170387307,0.165513835,0.170387307,0.165513835,0,0,0,0,8.399708246,173.3536654,188.1911799,3414096000
14.58,0,0.170377049,0.170377049,0.165509944,0.170377049,0.165509944,0,0,0,0,8.397263368,173.3400159,188.1837251,3416440000
14.59,0,0.170366796,0.170366796,0.165506046,0.170366796,0.165506046,0,0,0,0,8.394822017,173.326347,188.1762611,3418783000
14.6,0,0.170356579,0.170356579,0.16550217,0.170356579,0.16550217,0,0,0,0,8.392384934,173.3127042,188.168813,3421126000
14.61,0,0.170346366,0.170346366,0.165498287,0.170346366,0.165498287,0,0,0,0,8.389951826,173.2990902,188.1613829,3423469000
14.62,0,0.170336179,0.170336179,0.165494418,0.170336179,0.165494418,0,0,0,0,8.387522212,173.2854243,188.1539248,3425812000
14.63,0,0.170326006,0.170326006,0.165490549,0.170326006,0.165490549,0,0,0,0,8.385097046,173.2718109,188.1464976,3428156000
14.64,0,0.170315848,0.170315848,0.165486684,0.170315848,0.165486684,0,0,0,0,8.382675463,173.2581812,188.1390628,3430499000
14.65,0,0.170305715,0.170305715,0.165482831,0.170305715,0.165482831,0,0,0,0,8.380257714,173.2445671,188.1316385,3432842000
14.66,0,0.170295597,0.170295597,0.165478981,0.170295597,0.165478981,0,0,0,0,8.377843953,173.2309702,188.1242254,3435185000
14.67,0,0.170285504,0.170285504,0.165475144,0.170285504,0.165475144,0,0,0,0,8.375433874,173.2173488,188.1167997,3437529000
14.68,0,0.170275426,0.170275426,0.16547131,0.170275426,0.16547131,0,0,0,0,8.373027933,173.2037617,188.1093949,3439872000
14.69,0,0.170265362,0.170265362,0.165467477,0.170265362,0.165467477,0,0,0,0,8.370625183,173.1901306,188.1019671,3442215000
14.7,0,0.170255323,0.170255323,0.165463657,0.170255323,0.165463657,0,0,0,0,8.368226952,173.1765621,188.0945759,3444558000
14.71,0,0.170245288,0.170245288,0.165459829,0.170245288,0.165459829,0,0,0,0,8.365832387,173.1629859,188.0871818,3446902000
14.72,0,0.170235288,0.170235288,0.165456024,0.170235288,0.165456024,0,0,0,0,8.363441477,173.1493847,188.079775,3449245000
14.73,0,0.170225304,0.170225304,0.165452224,0.170225304,0.165452224,0,0,0,0,8.36105464,173.1358289,188.0723954,3451588000
14.74,0,0.170215334,0.170215334,0.165448424,0.170215334,0.165448424,0,0,0,0,8.358671417,173.1222465,188.0650022,3453932000
14.75,0,0.170205376,0.170205376,0.165444626,0.170205376,0.165444626,0,0,0,0,8.356291846,173.1086798,188.0576198,3456275000
14.76,0,0.170195435,0.170195435,0.165440832,0.170195435,0.165440832,0,0,0,0,8.353916303,173.0951099,188.0502365,3458618000
14.77,0,0.170185519,0.170185519,0.165437052,0.170185519,0.165437052,0,0,0,0,8.351544342,173.0815661,188.0428702,3460961000
14.78,0,0.170175624,0.170175624,0.16543328,0.170175624,0.16543328,0,0,0,0,8.349176465,173.0680321,188.0355105,3463304000
14.79,0,0.170165737,0.170165737,0.165429504,0.170165737,0.165429504,0,0,0,0,8.346812168,173.0544776,188.0281405,3465648000
14.8,0,0.170155872,0.170155872,0.165425739,0.170155872,0.165425739,0,0,0,0,8.344451565,173.040941,188.0207826,3467991000
14.81,0,0.170146033,0.170146033,0.165421988,0.170146033,0.165421988,0,0,0,0,8.342094981,173.0274016,188.013424,3470334000
14.82,0,0.170136206,0.170136206,0.165418237,0.170136206,0.165418237,0,0,0,0,8.339741969,173.013882,188.0060786,3472677000
14.83,0,0.170126396,0.170126396,0.165414492,0.170126396,0.165414492,0,0,0,0,8.337392478,173.0003462,187.9987257,3475021000
14.84,0,0.170116599,0.170116599,0.165410747,0.170116599,0.165410747,0,0,0,0,8.335047543,172.9868572,187.9913999,3477364000
14.85,0,0.170106825,0.170106825,0.165407014,0.170106825,0.165407014,0,0,0,0,8.332705335,172.9733139,187.9840459,3479707000
14.86,0,0.170097066,0.170097066,0.165403285,0.170097066,0.165403285,0,0,0,0,8.330367576,172.9598263,187.9767242,3482050000
14.87,0,0.170087331,0.170087331,0.165399568,0.170087331,0.165399568,0,0,0,0,8.328033245,172.9463191,187.9693933,3484393000
14.88,0,0.17007761,0.17007761,0.165395853,0.17007761,0.165395853,0,0,0,0,8.325702521,172.9328338,187.9620766,3486737000
14.89,0,0.170067903,0.170067903,0.165392141,0.170067903,0.165392141,0,0,0,0,8.323375894,172.9193607,187.9547677,3489080000
14.9,0,0.17005821,0.17005821,0.165388431,0.17005821,0.165388431,0,0,0,0,8.321052297,172.9058524,187.9474411,3491423000
14.91,0,0.17004854,0.17004854,0.165384733,0.17004854,0.165384733,0,0,0,0,8.318733169,172.8924012,187.9401476,3493766000
14.92,0,0.170038886,0.170038886,0.165381039,0.170038886,0.165381039,0,0,0,0,8.31641726,172.8789036,187.9328295,3496110000
14.93,0,0.170029245,0.170029245,0.165377347,0.170029245,0.165377347,0,0,0,0,8.314105178,172.8654566,187.925542,3498453000
14.94,0,0.170019627,0.170019627,0.165373666,0.170019627,0.165373666,0,0,0,0,8.311796592,172.851981,187.9182396,3500796000
14.95,0,0.170010023,0.170010023,0.165369988,0.170010023,0.165369988,0,0,0,0,8.309491665,172.8385239,187.9109494,3503139000
14.96,0,0.170000444,0.170000444,0.165366324,0.170000444,0.165366324,0,0,0,0,8.307190657,172.8250749,187.903665,3505483000
14.97,0,0.169990878,0.169990878,0.165362661,0.169990878,0.165362661,0,0,0,0,8.3048932,172.8116401,187.8963904,3507826000
14.98,0,0.169981326,0.169981326,0.165359001,0.169981326,0.165359001,0,0,0,0,8.302599652,172.7982238,187.8891274,3510169000
14.99,0,0.169971787,0.169971787,0.165355343,0.169971787,0.165355343,0,0,0,0,8.300309241,172.7847715,187.8818461,3512512000
15,0,0.169962271,0.169962271,0.165351696,0.169962271,0.165351696,0,0,0,0,8.298022729,172.7713543,187.874586,3514856000
15.01,0,0.169952769,0.169952769,0.165348053,0.169952769,0.165348053,0,0,0,0,8.295739665,172.7579205,187.867318,3517199000
15.02,0,0.169943282,0.169943282,0.165344413,0.169943282,0.165344413,0,0,0,0,8.293460247,172.7445053,187.8600623,3519542000
15.03,0,0.169933817,0.169933817,0.165340784,0.169933817,0.165340784,0,0,0,0,8.291184619,172.7310876,187.8528063,3521885000
15.04,0,0.169924366,0.169924366,0.165337159,0.169924366,0.165337159,0,0,0,0,8.288912632,172.7176783,187.8455566,3524229000
15.05,0,0.169914928,0.169914928,0.165333534,0.169914928,0.165333534,0,0,0,0,8.286644049,172.7042783,187.838314,3526572000
15.06,0,0.169905522,0.169905522,0.165329931,0.169905522,0.165329931,0,0,0,0,8.284379382,172.6908876,187.8310778,3528915000
15.07,0,0.169896113,0.169896113,0.165326313,0.169896113,0.165326313,0,0,0,0,8.282117833,172.6774949,187.8238427,3531258000
15.08,0,0.169886736,0.169886736,0.165322717,0.169886736,0.165322717,0,0,0,0,8.279860034,172.6641051,187.8166104,3533602000
15.09,0,0.169877361,0.169877361,0.165319112,0.169877361,0.165319112,0,0,0,0,8.277605789,172.6507375,187.8093925,3535945000
15.1,0,0.16986801,0.16986801,0.16531552,0.16986801,0.16531552,0,0,0,0,8.275355516,172.6373862,187.8021848,3538288000
15.11,0,0.169858673,0.169858673,0.165311931,0.169858673,0.165311931,0,0,0,0,8.273108635,172.6240107,187.7949649,3540631000
15.12,0,0.169849356,0.169849356,0.165308351,0.169849356,0.165308351,0,0,0,0,8.270864789,172.6106496,187.7877558,3542974000
15.13,0,0.169840056,0.169840056,0.165304778,0.169840056,0.165304778,0,0,0,0,8.268625262,172.5972961,187.7805511,3545318000
15.14,0,0.169830779,0.169830779,0.165301215,0.169830779,0.165301215,0,0,0,0,8.266388759,172.5839568,187.773357,3547661000
15.15,0,0.169821502,0.169821502,0.165297643,0.169821502,0.165297643,0,0,0,0,8.26415609,172.5706119,187.7661607,3550004000
15.16,0,0.169812251,0.169812251,0.165294086,0.169812251,0.165294086,0,0,0,0,8.261926445,172.5572453,187.7589542,3552347000
15.17,0,0.169803012,0.169803012,0.16529053,0.169803012,0.16529053,0,0,0,0,8.259700783,172.543926,187.7517757,3554691000
15.18,0,0.169793795,0.169793795,0.165286986,0.169793795,0.165286986,0,0,0,0,8.257478368,172.5305904,187.7445898,3557034000
15.19,0,0.169784593,0.169784593,0.165283445,0.169784593,0.165283445,0,0,0,0,8.255259383,172.5172733,187.7374162,3559377000
15.2,0,0.169775393,0.169775393,0.165279896,0.169775393,0.165279896,0,0,0,0,8.253044438,172.5039599,187.7302453,3561720000
15.21,0,0.169766228,0.169766228,0.165276372,0.169766228,0.165276372,0,0,0,0,8.250832699,172.4906623,187.7230855,3564063000
15.22,0,0.169757072,0.169757072,0.165272845,0.169757072,0.165272845,0,0,0,0,8.248624578,172.4773514,187.7159193,3566407000
15.23,0,0.169747931,0.169747931,0.165269323,0.169747931,0.165269323,0,0,0,0,8.246419718,172.4640654,187.7087694,3568750000
15.24,0,0.169738814,0.169738814,0.165265814,0.169738814,0.165265814,0,0,0,0,8.244218278,172.4507518,187.7016051,3571093000
15.25,0,0.169729697,0.169729697,0.165262295,0.169729697,0.165262295,0,0,0,0,8.242020737,172.4374895,187.6944712,3573436000
15.26,0,0.169720614,0.169720614,0.165258799,0.169720614,0.165258799,0,0,0,0,8.239826036,172.4241889,187.6873178,3575780000
15.27,0,0.169711534,0.169711534,0.165255296,0.169711534,0.165255296,0,0,0,0,8.237635319,172.4109304,187.6801893,3578123000
15.28,0,0.169702475,0.169702475,0.165251804,0.169702475,0.165251804,0,0,0,0,8.235447853,172.3976508,187.6730505,3580466000
15.29,0,0.169693433,0.169693433,0.165248318,0.169693433,0.165248318,0,0,0,0,8.233263766,172.3844017,187.6659309,3582810000
15.3,0,0.16968439,0.16968439,0.165244821,0.16968439,0.165244821,0,0,0,0,8.231083493,172.3711419,187.6588059,3585153000
15.31,0,0.169675379,0.169675379,0.165241345,0.169675379,0.165241345,0,0,0,0,8.228906241,172.3578916,187.6516888,3587496000
15.32,0,0.169666383,0.169666383,0.165237874,0.169666383,0.165237874,0,0,0,0,8.226732736,172.3446477,187.6445761,3589839000
15.33,0,0.169657409,0.169657409,0.165234414,0.169657409,0.165234414,0,0,0,0,8.224562216,172.3313825,187.6374535,3592183000
15.34,0,0.169648438,0.169648438,0.165230947,0.169648438,0.165230947,0,0,0,0,8.222395342,172.3181723,187.6303638,3594526000
15.35,0,0.169639487,0.169639487,0.165227491,0.169639487,0.165227491,0,0,0,0,8.22023199,172.3049272,187.6232552,3596869000
15.36,0,0.169630551,0.169630551,0.165224038,0.169630551,0.165224038,0,0,0,0,8.218071927,172.2917162,187.616168,3599212000
15.37,0,0.169621625,0.169621625,0.165220586,0.169621625,0.165220586,0,0,0,0,8.215915154,172.2784869,187.609072,3601555000
15.38,0,0.169612724,0.169612724,0.165217148,0.169612724,0.165217148,0,0,0,0,8.213761727,172.2652813,187.6019912,3603899000
15.39,0,0.169603833,0.169603833,0.165213711,0.169603833,0.165213711,0,0,0,0,8.211612101,172.2520788,187.594913,3606242000
15.4,0,0.169594956,0.169594956,0.165210277,0.169594956,0.165210277,0,0,0,0,8.209465399,172.2388534,187.5878238,3608585000
15.41,0,0.1695861,0.1695861,0.165206853,0.1695861,0.165206853,0,0,0,0,8.207322329,172.2256833,187.5807677,3610928000
15.42,0,0.169577259,0.169577259,0.165203435,0.169577259,0.165203435,0,0,0,0,8.20518273,172.2125066,187.573709,3613272000
15.43,0,0.169568426,0.169568426,0.165200014,0.169568426,0.165200014,0,0,0,0,8.203046465,172.1993143,187.5666429,3615615000
15.44,0,0.169559618,0.169559618,0.165196609,0.169559618,0.165196609,0,0,0,0,8.200913021,172.1861148,187.5595751,3617958000
15.45,0,0.169550813,0.169550813,0.165193197,0.169550813,0.165193197,0,0,0,0,8.198783678,172.172971,187.5525396,3620301000
15.46,0,0.169542029,0.169542029,0.165189795,0.169542029,0.165189795,0,0,0,0,8.196656899,172.1597802,187.54548,3622644000
15.47,0,0.169533266,0.169533266,0.165186405,0.169533266,0.165186405,0,0,0,0,8.194534179,172.1466436,187.5384518,3624988000
15.48,0,0.169524518,0.169524518,0.165183019,0.169524518,0.165183019,0,0,0,0,8.192414394,172.1334757,187.5314077,3627331000
15.49,0,0.169515778,0.169515778,0.165179633,0.169515778,0.165179633,0,0,0,0,8.190297806,172.1203396,187.5243838,3629674000
15.5,0,0.169507043,0.169507043,0.16517624,0.169507043,0.16517624,0,0,0,0,8.188184952,172.1071924,187.5173542,3632017000
15.51,0,0.169498349,0.169498349,0.165172879,0.169498349,0.165172879,0,0,0,0,8.186075093,172.0940396,187.5103235,3634361000
15.52,0,0.169489648,0.169489648,0.165169501,0.169489648,0.165169501,0,0,0,0,8.183968898,172.0809319,187.5033196,3636704000
15.53,0,0.169480967,0.169480967,0.165166134,0.169480967,0.165166134,0,0,0,0,8.181865437,172.0677916,187.4962995,3639047000
15.54,0,0.16947231,0.16947231,0.165162779,0.16947231,0.165162779,0,0,0,0,8.179765699,172.054686,187.4893002,3641390000
15.55,0,0.169463663,0.169463663,0.165159426,0.169463663,0.165159426,0,0,0,0,8.177669298,172.0415666,187.4822943,3643734000
15.56,0,0.16945503,0.16945503,0.165156077,0.16945503,0.165156077,0,0,0,0,8.175576134,172.0284588,187.4752967,3646077000
15.57,0,0.169446407,0.169446407,0.165152729,0.169446407,0.165152729,0,0,0,0,8.173485721,172.0153588,187.4683061,3648420000
15.58,0,0.169437807,0.169437807,0.165149393,0.169437807,0.165149393,0,0,0,0,8.171399056,172.002256,187.4613144,3650763000
15.59,0,0.169429217,0.169429217,0.165146058,0.169429217,0.165146058,0,0,0,0,8.169315783,171.9891813,187.4543404,3653107000
15.6,0,0.169420641,0.169420641,0.165142727,0.169420641,0.165142727,0,0,0,0,8.167235478,171.9760847,187.4473557,3655450000
15.61,0,0.169412076,0.169412076,0.165139397,0.169412076,0.165139397,0,0,0,0,8.165158589,171.9630012,187.4403797,3657793000
15.62,0,0.169403541,0.169403541,0.165136088,0.169403541,0.165136088,0,0,0,0,8.16308492,171.9499457,187.4334215,3660136000
15.63,0,0.169395,0.169395,0.165132763,0.169395,0.165132763,0,0,0,0,8.161014378,171.9368752,187.4264564,3662480000
15.64,0,0.169386481,0.169386481,0.165129451,0.169386481,0.165129451,0,0,0,0,8.158947176,171.9238248,187.4195041,3664823000
15.65,0,0.169377981,0.169377981,0.165126149,0.169377981,0.165126149,0,0,0,0,8.156883091,171.9107593,187.4125449,3667166000
15.66,0,0.169369495,0.169369495,0.16512285,0.169369495,0.16512285,0,0,0,0,8.154822251,171.8977071,187.4055948,3669509000
15.67,0,0.169361018,0.169361018,0.165119551,0.169361018,0.165119551,0,0,0,0,8.152764651,171.8846712,187.3986556,3671853000
15.68,0,0.169352553,0.169352553,0.165116255,0.169352553,0.165116255,0,0,0,0,8.15071022,171.8716292,187.3917146,3674196000
15.69,0,0.169344111,0.169344111,0.165112972,0.169344111,0.165112972,0,0,0,0,8.14865909,171.858613,187.3847897,3676539000
15.7,0,0.169335691,0.169335691,0.165109702,0.169335691,0.165109702,0,0,0,0,8.146611164,171.8455795,187.3778562,3678882000
15.71,0,0.16932726,0.16932726,0.165106411,0.16932726,0.165106411,0,0,0,0,8.144566334,171.8325471,187.3709252,3681225000
15.72,0,0.169318864,0.169318864,0.165103145,0.169318864,0.165103145,0,0,0,0,8.142524698,171.8195557,187.3640193,3683569000
15.73,0,0.169310476,0.169310476,0.16509988,0.169310476,0.16509988,0,0,0,0,8.140486289,171.8065355,187.3570982,3685912000
15.74,0,0.1693021,0.1693021,0.165096615,0.1693021,0.165096615,0,0,0,0,8.138451132,171.7935298,187.3501869,3688255000
15.75,0,0.169293737,0.169293737,0.165093355,0.169293737,0.165093355,0,0,0,0,8.136418616,171.7805295,187.3432811,3690598000
15.76,0,0.169285395,0.169285395,0.165090107,0.169285395,0.165090107,0,0,0,0,8.134389699,171.7675357,187.3363798,3692942000
15.77,0,0.169277061,0.169277061,0.165086858,0.169277061,0.165086858,0,0,0,0,8.132363927,171.7545685,187.3294955,3695285000
15.78,0,0.169268752,0.169268752,0.165083624,0.169268752,0.165083624,0,0,0,0,8.130341372,171.7415857,187.3226035,3697628000
15.79,0,0.169260443,0.169260443,0.165080381,0.169260443,0.165080381,0,0,0,0,8.128321987,171.7286082,187.315716,3699971000
