Run Description:,asdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Run date:,09-17-22-16-19-47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Outer Diameter (in),Dry mass (lbm),Wet Mass (lbm),Mass of Propellant Tanks (lbm),Burn time (s),Expected Isp (s),Max Alt (ft),Rail Speed (ft/s),Max Mach,Max Accel (g),Chamber Pressure (psi),O/F,Total Mass Flow (lbm/s),Thrust (lbf),Height of rocket (ft),Aspect Ratio,Fuel Tank Height (ft),Ox Tank Height (ft),Burnout Altitude (ft),Fuel Tank ID (in),Ox Tank ID (in),Expected C-Star (m/s),Total Throat Radius Ablation (in),Nozzle Exit Radius (in),Thrust to Weight Ratio,Fuel Tank Volume (in^3),Ox Tank Volume (in^3),Helium Tank Volume (L),Ambient Pressure at Half Burn (psi),Fuel Tank Pressure (psi),Ox Tank Pressure (psi),Ox Run Line Velocity (ft/s),Fuel Run Line Velocity (ft/s),Ox Run Line Size,Fuel Run Line Size,Exit Pressure (psi),Combustion Temperature (K),Altitude At t=10s (ft),COPV Mass (lbm),Throat Radius (in),Vehicle Return Index,FFC (%),FFC Diameter (in),Num FFC Holes
11.5,289.3125149,545.6212752,34.29845902,21,191.1045872,54592.06968,103.4240788,1.998764192,-4.500508295,160,1.2,11.2945,2158.43076,22.69908783,23.68600469,3.90987845,3.718376047,22946.37995,11.3,11.3,1713.96,0.2205,3.527654508,3.95591385,4327.59327,4097.129723,40,11.24642564,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6716.646796,39.68,1.981672019,6520,0.105,1,1
10,277.7304381,545.9510984,39.22137373,22,191.1045872,74632.22455,103.3635566,2.324115963,4.73460466,160,1.2,11.2945,2158.43076,24.74097649,29.68917179,5.280939798,5.014203359,26090.18309,9.8,9.8,1713.96,0.231,3.527654508,3.95352398,4533.66914,4292.231138,40,11.00085479,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6759.156701,39.68,1.981672019,6521,0.105,1,1
10.5,281.4675476,549.688208,37.87152106,22,191.1045872,68665.73855,103.2843057,2.238803022,4.465660341,160,1.2,11.2945,2158.43076,24.05339525,27.48959457,4.820348419,4.57888016,25532.38424,10.3,10.3,1713.96,0.231,3.527654508,3.926645557,4533.66914,4292.231138,40,11.03245105,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6700.270819,39.68,1.981672019,6523,0.105,1,1
11,285.9353958,554.1560561,36.7036266,22,191.1045872,63296.25631,103.0131007,2.151887926,-4.288381098,160,1.2,11.2945,2158.43076,23.49111029,25.62666577,4.424118964,4.204491327,24949.53936,10.8,10.8,1713.96,0.231,3.527654508,3.894987226,4533.66914,4292.231138,40,11.06785957,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6633.795866,39.68,1.981672019,6524,0.105,1,1
11.5,291.1292237,559.349884,35.69592734,22,191.1045872,58517.96399,101.6814075,2.064570064,-4.428905726,160,1.2,11.2945,2158.43076,23.03244387,24.03385447,4.081116048,3.880494484,24348.74877,11.3,11.3,1713.96,0.231,3.527654508,3.858820429,4533.66914,4292.231138,40,11.10697073,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6560.393083,39.68,1.981672019,6525,0.105,1,1
11.5,282.1305715,562.2631318,37.09339565,23,191.1045872,64746.25486,101.8181782,2.194794344,-4.519775758,160,1.2,11.2945,2158.43076,23.7532999,24.78605207,4.252353646,4.04261292,26354.32732,11.3,11.3,1713.96,0.2415,3.527654508,3.838826766,4739.74501,4487.332554,69,10.90472636,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6528.18542,30.7,1.981672019,6530,0.105,1,1
11.5,283.9472803,575.9917406,38.49086396,24,191.1045872,69493.89417,100.1225725,2.265208984,-4.410552952,160,1.2,11.2945,2158.43076,24.08665593,25.13390184,4.423591245,4.204731356,27822.05767,11.3,11.3,1713.96,0.252,3.527654508,3.747329358,4945.82088,4682.433969,69,10.76682019,315.7524834,316.195129,24.86326176,26.26182023,16,16,10.5,3337.66,6380.658204,30.7,1.981672019,6535,0.105,1,1
10,274.3914189,523.6502792,36.65289738,20,191.1045872,65935.83574,108.5216515,2.214553017,4.749302261,160,1.2,11.525,2202.480367,24.03545284,28.8425434,4.918527951,4.671091551,23396.4728,9.8,9.8,1713.96,0.21,3.563469178,4.206013927,4205.63,3981.661538,40,11.25835631,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,7179.367961,39.68,2.001791033,6546,0.105,1,1
9.5,271.2145262,520.4733866,38.07163999,20,191.1045872,71559.64861,108.4311783,2.292044594,5.027577964,160,1.2,11.525,2202.480367,24.79808634,31.32389854,5.417672011,5.14291433,23860.91041,9.3,9.3,1713.96,0.21,3.563469178,4.231686814,4205.63,3981.661538,40,11.23254282,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,7239.607754,39.68,2.001791033,6547,0.105,1,1
10.5,278.2921745,527.5510348,35.42892632,20,191.1045872,60851.48533,107.4319531,2.134619137,4.465287362,160,1.2,11.525,2202.480367,23.41470647,26.75966454,4.492268168,4.268271639,22904.18138,10.3,10.3,1713.96,0.21,3.563469178,4.174914315,4205.63,3981.661538,40,11.28801675,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,7110.298148,39.68,2.001791033,6548,0.105,1,1
11,282.9083788,532.1672391,34.37515195,20,191.1045872,56309.9222,107.1265086,2.053501389,-4.485570598,160,1.2,11.525,2202.480367,22.91019044,24.99293502,4.125713325,3.921977112,22391.05864,10.8,10.8,1713.96,0.21,3.563469178,4.138699652,4205.63,3981.661538,40,11.32112533,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,7033.176371,39.68,2.001791033,6549,0.105,1,1
11.5,288.2373199,537.4961802,33.47138594,20,191.1045872,52278.986,106.628012,1.9721672,-4.620872256,160,1.2,11.525,2202.480367,22.50179548,23.48013442,3.808533749,3.622428402,21862.40469,11.3,11.3,1713.96,0.21,3.563469178,4.097667012,4205.63,3981.661538,40,11.35756484,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6948.743669,39.68,2.001791033,6550,0.105,1,1
10,276.5318158,537.9456761,38.29935658,21,191.1045872,71352.00456,106.5339088,2.292230959,4.814309484,160,1.2,11.525,2202.480367,24.48771159,29.38525391,5.150843238,4.891035018,24911.89284,9.8,9.8,1713.96,0.2205,3.563469178,4.094243089,4415.9115,4180.744615,40,11.11322222,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6994.882181,39.68,2.001791033,6551,0.105,1,1
10.5,280.3276701,541.7415304,36.99469218,21,191.1045872,65700.76871,105.5107875,2.208972502,4.536722603,160,1.2,11.525,2202.480367,23.82412235,27.2275684,4.702576021,4.467379665,24384.77936,10.3,10.3,1713.96,0.2205,3.563469178,4.0655557,4415.9115,4180.744615,40,11.14368679,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6931.305274,39.68,2.001791033,6553,0.105,1,1
11,284.8487743,546.2626346,35.8677639,21,191.1045872,60632.73943,105.2409168,2.124234135,-4.407320295,160,1.2,11.525,2202.480367,23.28257496,25.39917268,4.316998991,4.103075968,23834.30249,10.8,10.8,1713.96,0.2205,3.563469178,4.031907415,4415.9115,4180.744615,40,11.17798788,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6859.867442,39.68,2.001791033,6554,0.105,1,1
11.5,290.0911044,551.5049647,34.89737402,21,191.1045872,56132.05425,104.7816282,2.039145814,-4.539525505,160,1.2,11.525,2202.480367,22.8419547,23.83508317,3.983265992,3.787855377,23266.82299,11.3,11.3,1713.96,0.2205,3.563469178,3.993582121,4415.9115,4180.744615,40,11.21573377,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6781.284849,39.68,2.001791033,6555,0.105,1,1
11.5,281.1295279,554.6983882,36.32336209,22,191.1045872,62122.76927,103.9547678,2.168931795,-4.643237218,160,1.2,11.525,2202.480367,23.56961392,24.59437974,4.157998235,3.953282353,25248.96114,11.3,11.3,1713.96,0.231,3.563469178,3.97059089,4626.193,4379.827692,69,11.0129879,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6744.253131,30.7,2.001791033,6560,0.105,1,1
11.5,282.9833124,568.7071727,37.74935017,23,191.1045872,66791.09063,102.1949993,2.240441885,-4.544161734,160,1.2,11.525,2202.480367,23.90977314,24.94932849,4.332730478,4.118709328,26721.20644,11.3,11.3,1713.96,0.2415,3.563469178,3.872784577,4836.4745,4578.910769,69,10.87219808,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6586.558014,30.7,2.001791033,6565,0.105,1,1
11.5,284.8370968,582.7159572,39.17533824,24,191.1045872,71792.10782,100.4890334,2.312975582,-4.439412588,160,1.2,11.525,2202.480367,24.24993236,25.30427724,4.507462721,4.284136304,28211.15761,11.3,11.3,1713.96,0.252,3.563469178,3.779680889,5046.756,4777.993846,69,10.7332745,315.8865924,316.3474896,25.37067526,26.79777575,16,16,10.5,3337.66,6436.220208,30.7,2.001791033,6570,0.105,1,1
10,275.2475776,529.368438,37.31148106,20,191.1045872,67964.01912,108.8422335,2.25680177,4.896711258,160,1.2,11.7555,2246.529974,24.21635634,29.0596276,5.011454066,4.759068938,23706.93758,9.8,9.8,1713.96,0.21,3.598927456,4.243792816,4289.7426,4061.294769,40,11.23002016,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7245.462706,39.68,2.021709842,6581,0.105,1,1
9.5,272.117205,526.2380653,38.76600828,20,191.1045872,73836.22021,108.7173545,2.335235258,5.166800482,160,1.2,11.7555,2246.529974,24.99896473,31.57763966,5.520858784,5.24060595,24174.45138,9.3,9.3,1713.96,0.21,3.598927456,4.269037385,4289.7426,4061.294769,40,11.20439919,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7305.281721,39.68,2.021709842,6582,0.105,1,1
10.5,279.1063727,533.227233,36.05523267,20,191.1045872,62647.39966,107.7756569,2.175759695,4.599170449,160,1.2,11.7555,2246.529974,23.57847283,26.94682609,4.57639131,4.347914849,23210.86905,10.3,10.3,1713.96,0.21,3.598927456,4.213081844,4289.7426,4061.294769,40,11.25947972,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7176.728592,39.68,2.021709842,6583,0.105,1,1
11,283.684537,537.8053973,34.97219673,20,191.1045872,57894.77443,107.5055943,2.093348836,-4.522091576,160,1.2,11.7555,2246.529974,23.05914425,25.15543009,4.202227591,3.994416655,22692.94085,10.8,10.8,1713.96,0.21,3.598927456,4.177217234,4289.7426,4061.294769,40,11.29252054,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7099.84938,39.68,2.021709842,6584,0.105,1,1
11.5,288.9788337,543.099694,34.04178117,20,191.1045872,53678.6482,107.0427513,2.010623914,-4.656325438,160,1.2,11.7555,2246.529974,22.63785917,23.62211392,3.878426646,3.688599192,22159.03361,11.3,11.3,1713.96,0.21,3.598927456,4.136496483,4289.7426,4061.294769,40,11.32874436,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7015.564077,39.68,2.021709842,6585,0.105,1,1
10,277.4307825,543.9497429,38.99086944,21,191.1045872,73641.65785,106.8427687,2.336430779,4.951655369,160,1.2,11.7555,2246.529974,24.67766027,29.61319232,5.248415658,4.983411274,25243.09496,9.8,9.8,1713.96,0.2205,3.598927456,4.130032239,4504.22973,4264.359508,40,11.08379567,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,7057.491966,39.68,2.021709842,6586,0.105,1,1
10.5,281.1825783,547.7015386,37.65231384,21,191.1045872,67732.18157,105.8425498,2.252085288,4.671227558,160,1.2,11.7555,2246.529974,23.99607702,27.42408803,4.790905319,4.551005036,24712.14486,10.3,10.3,1713.96,0.2205,3.598927456,4.101741215,4504.22973,4264.359508,40,11.11405596,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6994.283259,39.68,2.021709842,6588,0.105,1,1
11,285.6637404,552.1827008,36.49466093,21,191.1045872,62425.18433,105.6072356,2.166030625,-4.434303295,160,1.2,11.7555,2246.529974,23.43897646,25.5697925,4.397338971,4.179137487,24156.75476,10.8,10.8,1713.96,0.2205,3.598927456,4.068454103,4504.22973,4264.359508,40,11.14814389,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6923.118386,39.68,2.021709842,6589,0.105,1,1
11.5,290.8696939,557.3886542,35.49628901,21,191.1045872,57711.50964,105.1828976,2.07952024,-4.576801708,160,1.2,11.7555,2246.529974,22.98482157,23.98416164,4.056653534,3.857334707,23583.95204,11.3,11.3,1713.96,0.2205,3.598927456,4.030455154,4504.22973,4264.359508,40,11.1856685,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6844.715281,39.68,2.021709842,6590,0.105,1,1
11.5,281.945193,560.8622534,36.95079684,22,191.1045872,63990.64399,104.2928395,2.212502971,-4.679255434,160,1.2,11.7555,2246.529974,23.71928398,24.75055719,4.234880422,4.026070222,25590.59174,11.3,11.3,1713.96,0.231,3.598927456,4.005493258,4718.71686,4467.424246,69,10.98198728,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6804.447708,30.7,2.021709842,6595,0.105,1,1
11.5,283.8360532,575.1512135,38.40530468,23,191.1045872,68897.56472,102.5231033,2.286058848,-4.569677367,160,1.2,11.7555,2246.529974,24.06624638,25.11260492,4.41310731,4.194805737,27084.14025,11.3,11.3,1713.96,0.2415,3.598927456,3.905981456,4933.20399,4670.488985,69,10.84029314,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6643.759272,30.7,2.021709842,6600,0.105,1,1
11.5,285.7269134,589.4401737,39.85981252,24,191.1045872,74162.14907,100.8081061,2.360727007,4.525183897,160,1.2,11.7555,2246.529974,24.41320878,25.47465264,4.591334198,4.363541252,28595.84293,11.3,11.3,1713.96,0.252,3.598927456,3.8112943,5147.69112,4873.553723,69,10.70035251,316.0234108,316.5029282,25.87808877,27.33373126,16,16,10.5,3337.66,6490.639642,30.7,2.021709842,6605,0.105,1,1
10,276.1037364,535.0865967,37.97006474,20,191.1045872,70044.49966,109.1117564,2.298920229,5.034318948,160,1.2,11.986,2290.579582,24.39725984,29.27671181,5.10438018,4.847046325,24013.77445,9.8,9.8,1713.96,0.21,3.634039775,4.280764264,4373.8552,4140.928,40,11.20230121,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7310.26025,39.68,2.041434308,6616,0.105,1,1
9.5,273.0198838,532.0027441,39.46037656,20,191.1045872,76169.1771,109.967498,2.378234606,5.316362939,160,1.2,11.986,2290.579582,25.19984313,31.83138079,5.624045558,5.33829757,24483.95484,9.3,9.3,1713.96,0.21,3.634039775,4.305578509,4373.8552,4140.928,40,11.17687105,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7369.630079,39.68,2.041434308,6617,0.105,1,1
10.5,279.920571,538.9034313,36.68153901,20,191.1045872,64489.38034,109.0651581,2.216804214,4.745231581,160,1.2,11.986,2290.579582,23.74223918,27.13398763,4.660514451,4.42755806,23513.99158,10.3,10.3,1713.96,0.21,3.634039775,4.250445346,4373.8552,4140.928,40,11.23156173,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7241.879309,39.68,2.041434308,6618,0.105,1,1
11,284.4606952,543.4435555,35.56924151,20,191.1045872,59520.4287,107.8331534,2.133171045,-4.557026713,160,1.2,11.986,2290.579582,23.20809805,25.31792515,4.278741858,4.066856197,22991.68628,10.8,10.8,1713.96,0.21,3.634039775,4.214935587,4373.8552,4140.928,40,11.26439573,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7165.264915,39.68,2.041434308,6619,0.105,1,1
11.5,289.7203475,548.7032078,34.6121764,20,191.1045872,55112.98743,107.4058134,2.049093175,-4.694364775,160,1.2,11.986,2290.579582,22.77392286,23.76409342,3.948319544,3.754769982,22452.749,11.3,11.3,1713.96,0.21,3.634039775,4.174532879,4373.8552,4140.928,40,11.30054651,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7081.159267,39.68,2.041434308,6620,0.105,1,1
10,278.3297493,549.9538096,39.68238231,21,191.1045872,75992.13566,107.1022218,2.380499465,5.099765575,160,1.2,11.986,2290.579582,24.86760894,29.84113073,5.345988078,5.07578753,25570.3176,9.8,9.8,1713.96,0.2205,3.634039775,4.165039939,4592.54796,4347.9744,40,11.05512406,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7118.854463,39.68,2.041434308,6621,0.105,1,1
10.5,282.0374864,553.6615467,38.3099355,21,191.1045872,69816.33097,107.0863026,2.29505239,4.806621994,160,1.2,11.986,2290.579582,24.16803169,27.62060765,4.879234618,4.634630407,25035.65783,10.3,10.3,1713.96,0.2205,3.634039775,4.137147677,4592.54796,4347.9744,40,11.0851823,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,7056.034874,39.68,2.041434308,6623,0.105,1,1
11,286.4787066,558.1027669,37.12155795,21,191.1045872,64265.24095,105.9235949,2.207771246,4.51964358,160,1.2,11.986,2290.579582,23.59537796,25.74041232,4.477678951,4.255199007,24475.78902,10.8,10.8,1713.96,0.2205,3.634039775,4.104225454,4592.54796,4347.9744,40,11.11892049,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6985.167289,39.68,2.041434308,6624,0.105,1,1
11.5,291.6482834,563.2723437,36.095204,21,191.1045872,59332.18236,105.5339805,2.119879034,-4.612489064,160,1.2,11.986,2290.579582,23.12768845,24.13324012,4.130041076,3.926814037,23897.69703,11.3,11.3,1713.96,0.2205,3.634039775,4.066557869,4592.54796,4347.9744,40,11.15636546,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6906.970912,39.68,2.041434308,6625,0.105,1,1
11.5,282.7608582,567.0261185,37.5782316,22,191.1045872,65911.15912,105.513117,2.256030207,-4.705456859,160,1.2,11.986,2290.579582,23.86895403,24.90673464,4.311762609,4.098858091,25928.51247,11.3,11.3,1713.96,0.231,3.634039775,4.039636812,4811.24072,4555.0208,69,10.95188125,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6863.478723,30.7,2.041434308,6630,0.105,1,1
11.5,284.6887941,581.5952544,39.06125919,23,191.1045872,71067.75051,103.70328,2.331655565,-4.597855192,160,1.2,11.986,2290.579582,24.22271962,25.27588134,4.493484142,4.270902146,27443.21531,11.3,11.3,1713.96,0.2415,3.634039775,3.938442696,5029.93348,4762.0672,69,10.80914337,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6699.824943,30.7,2.041434308,6635,0.105,1,1
11.5,286.61673,596.1643903,40.54428679,24,191.1045872,76604.89912,101.9505889,2.408408847,4.672218412,160,1.2,11.986,2290.579582,24.57648521,25.64502804,4.675205675,4.442946201,28976.32145,11.3,11.3,1713.96,0.252,3.634039775,3.842194567,5248.62624,4969.1136,69,10.6683189,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6543.953531,30.7,2.041434308,6640,0.105,1,1
11.5,288.5446658,610.7335262,42.02731439,25,191.1045872,82535.73968,100.2509138,2.486277477,4.736287626,160,1.2,11.986,2290.579582,24.9302508,26.01417474,4.856927207,4.614990255,30527.02015,11.3,11.3,1713.96,0.2625,3.634039775,3.750538465,5467.319,5176.16,69,10.52964882,316.1629384,316.6614448,26.38550228,27.86968678,16,16,10.5,3337.66,6395.334255,30.7,2.041434308,6645,0.105,1,1
10,276.9598952,540.8047555,38.62864842,20,191.1045872,72177.2031,110.3498396,2.340889259,5.172644249,160,1.2,12.2165,2334.629189,24.57816334,29.49379601,5.197306295,4.935023711,24316.8181,9.8,9.8,1713.96,0.21,3.668816067,4.316953882,4457.9678,4220.561231,40,11.17519598,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,7373.781019,39.68,2.060970009,6651,0.105,1,1
10.5,280.7347692,544.5796295,37.30784535,20,191.1045872,66378.498,109.3194002,2.257748848,4.880835365,160,1.2,12.2165,2334.629189,23.90600553,27.32114918,4.744637592,4.50720127,23813.59844,10.3,10.3,1713.96,0.21,3.668816067,4.287029963,4457.9678,4220.561231,40,11.20425931,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,7305.769038,39.68,2.060970009,6653,0.105,1,1
11,285.2368534,549.0817137,36.16628629,20,191.1045872,61186.14614,109.1080569,2.172904161,-4.59031565,160,1.2,12.2165,2334.629189,23.35705186,25.48042021,4.355256124,4.139295739,23287.01983,10.8,10.8,1713.96,0.21,3.668816067,4.25187933,4457.9678,4220.561231,40,11.23688847,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,7229.447975,39.68,2.060970009,6654,0.105,1,1
11.5,290.4618613,554.3067216,35.18257163,20,191.1045872,56580.67917,107.7187035,2.087500072,-4.730727207,160,1.2,12.2165,2334.629189,22.90998655,23.90607292,4.018212441,3.820940772,22743.2068,11.3,11.3,1713.96,0.21,3.668816067,4.21180025,4457.9678,4220.561231,40,11.27282721,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,7145.552955,39.68,2.060970009,6655,0.105,1,1
11.5,281.6115118,558.3406721,36.69411899,21,191.1045872,62861.7045,107.6460735,2.222988436,-4.846642701,160,1.2,12.2165,2334.629189,23.65805532,24.68666642,4.203428618,3.996293367,24747.1579,11.3,11.3,1713.96,0.2205,3.668816067,4.181370453,4680.86619,4431.589292,69,11.06785957,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,7096.464816,30.7,2.060970009,6660,0.105,1,1
11.5,283.5765234,573.1899837,38.20566635,22,191.1045872,67888.36922,105.7660449,2.299557526,-4.734796023,160,1.2,12.2165,2334.629189,24.01862409,25.06291209,4.388644796,4.171645961,26262.99207,11.3,11.3,1713.96,0.231,3.668816067,4.073046032,4903.76458,4642.617354,69,10.92239014,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,6921.37631,30.7,2.060970009,6665,0.105,1,1
11.5,285.541535,588.0392953,39.71721371,23,191.1045872,73305.2343,103.948573,2.37726615,4.72725386,160,1.2,12.2165,2334.629189,24.37919286,25.43915777,4.573860974,4.346998555,27798.57347,11.3,11.3,1713.96,0.2415,3.668816067,3.970192482,5126.66297,4853.645415,69,10.77860833,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,6754.792263,30.7,2.060970009,6670,0.105,1,1
11.5,287.5065465,602.8886068,41.22876107,24,191.1045872,79125.14103,102.1890446,2.456085446,4.808751606,160,1.2,12.2165,2334.629189,24.73976163,25.81540344,4.759077151,4.522351149,29352.73905,11.3,11.3,1713.96,0.252,3.668816067,3.872405553,5349.56136,5064.673477,69,10.63703354,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,6596.194484,30.7,2.060970009,6675,0.105,1,1
11.5,289.4715581,617.7379184,42.74030843,25,191.1045872,85351.57605,100.4833055,2.535792945,4.855299284,160,1.2,12.2165,2334.629189,25.10033041,26.19164912,4.944293329,4.697703743,30924.97968,11.3,11.3,1713.96,0.2625,3.668816067,3.779319869,5572.45975,5275.701538,69,10.49749901,316.3051753,316.8230393,26.89291578,28.40564229,16,16,10.5,3337.66,6445.044487,30.7,2.060970009,6680,0.105,1,1
10,277.816054,546.5229143,39.2872321,20,191.1045872,74365.44915,110.5329388,2.382745005,5.311557469,160,1.2,12.447,2378.678796,24.75906684,29.71088021,5.29023241,5.023001098,24616.56856,9.8,9.8,1713.96,0.21,3.7032658,4.352386211,4542.0804,4300.194462,40,11.14870113,316.4501214,316.9877119,27.40032929,28.94159781,16,16,10.5,3337.66,7436.070826,39.68,2.080322265,6686,0.105,1,1
10.5,281.5489675,550.2558278,37.9341517,20,191.1045872,68316.73061,110.5451553,2.298602787,5.017223618,160,1.2,12.447,2378.678796,24.06977188,27.50831072,4.828760733,4.586844481,24110.05879,10.3,10.3,1713.96,0.21,3.7032658,4.322859798,4542.0804,4300.194462,40,11.17742946,316.4501214,316.9877119,27.40032929,28.94159781,16,16,10.5,3337.66,7368.440662,39.68,2.080322265,6688,0.105,1,1
